filename,T,H,muX,muC,epsilon_X,epsilon_C,sigma_X,sigma_C,dx,vacuum,initial_guess
1447,320,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1448,320,30,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1449,320,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1450,320,30,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1451,320,30,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1452,320,30,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1453,320,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1454,320,30,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1455,320,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1456,320,30,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1457,320,30,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1458,320,30,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1459,320,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1460,320,30,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1461,320,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1462,320,30,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1463,320,30,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1464,320,30,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1465,320,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1466,320,30,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1467,320,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1468,320,30,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1469,320,30,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1470,320,30,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1471,320,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1472,320,30,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1473,320,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1474,320,30,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1475,320,30,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1476,320,30,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1477,320,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1478,320,35,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1479,320,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1480,320,35,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1481,320,35,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1482,320,35,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1483,320,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1484,320,35,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1485,320,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1486,320,35,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1487,320,35,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1488,320,35,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1489,320,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1490,320,35,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1491,320,35,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1492,320,35,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1493,320,35,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1494,320,35,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1495,320,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1496,320,35,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1497,320,35,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1498,320,35,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1499,320,35,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1500,320,35,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1501,320,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1502,320,35,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1503,320,35,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1504,320,35,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1505,320,35,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1506,320,35,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1507,320,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1508,320,35,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1509,320,35,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1510,320,35,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1511,320,35,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1512,320,35,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1513,320,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1514,320,50,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1515,320,50,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1516,320,50,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1517,320,50,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1518,320,50,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1519,320,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1520,320,50,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1521,320,50,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1522,320,50,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1523,320,50,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1524,320,50,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1525,320,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1526,320,50,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1527,320,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1528,320,50,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1529,320,50,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1530,320,50,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1531,320,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1532,320,50,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1533,320,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1534,320,50,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1535,320,50,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1536,320,50,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1537,320,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1538,320,50,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1539,320,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1540,320,50,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1541,320,50,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1542,320,50,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1543,320,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1544,320,50,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1545,320,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1546,320,50,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1547,320,50,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1548,320,50,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1549,320,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1550,320,75,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1551,320,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1552,320,75,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1553,320,75,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1554,320,75,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1555,320,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1556,320,75,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1557,320,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1558,320,75,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1559,320,75,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1560,320,75,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1561,320,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1562,320,75,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1563,320,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1564,320,75,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1565,320,75,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1566,320,75,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1567,320,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1568,320,75,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1569,320,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1570,320,75,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1571,320,75,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1572,320,75,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1573,320,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1574,320,75,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1575,320,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1576,320,75,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1577,320,75,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1578,320,75,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1579,320,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1580,320,75,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1581,320,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1582,320,75,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1583,320,75,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1584,320,75,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1585,320,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1586,320,100,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1587,320,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1588,320,100,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1589,320,100,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1590,320,100,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1591,320,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1592,320,100,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1593,320,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1594,320,100,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1595,320,100,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1596,320,100,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1597,320,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1598,320,100,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1599,320,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1600,320,100,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1601,320,100,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1602,320,100,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1603,320,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1604,320,100,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1605,320,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1606,320,100,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1607,320,100,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1608,320,100,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1609,320,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1610,320,100,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1611,320,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1612,320,100,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1613,320,100,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1614,320,100,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1615,320,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1616,320,100,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1617,320,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1618,320,100,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1619,320,100,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1620,320,100,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1621,350,10,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1622,350,10,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1623,350,10,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1624,350,10,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1625,350,10,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1626,350,10,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1627,350,10,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1628,350,10,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1629,350,10,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1630,350,10,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1631,350,10,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1632,350,10,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1633,350,10,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1634,350,10,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1635,350,10,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1636,350,10,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1637,350,10,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1638,350,10,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1639,350,10,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1640,350,10,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1641,350,10,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1642,350,10,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1643,350,10,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1644,350,10,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1645,350,10,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1646,350,10,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1647,350,10,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1648,350,10,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1649,350,10,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1650,350,10,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1651,350,10,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1652,350,10,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1653,350,10,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1654,350,10,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1655,350,10,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1656,350,10,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1657,350,15,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1658,350,15,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1659,350,15,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1660,350,15,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1661,350,15,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1662,350,15,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1663,350,15,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1664,350,15,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1665,350,15,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1666,350,15,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1667,350,15,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1668,350,15,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1669,350,15,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1670,350,15,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1671,350,15,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1672,350,15,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1673,350,15,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1674,350,15,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1675,350,15,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1676,350,15,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1677,350,15,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1678,350,15,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1679,350,15,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1680,350,15,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1681,350,15,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1682,350,15,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1683,350,15,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1684,350,15,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1685,350,15,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1686,350,15,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1687,350,15,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1688,350,15,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1689,350,15,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1690,350,15,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1691,350,15,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1692,350,15,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1693,350,20,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1694,350,20,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1695,350,20,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1696,350,20,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1697,350,20,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1698,350,20,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1699,350,20,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1700,350,20,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1701,350,20,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1702,350,20,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1703,350,20,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1704,350,20,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1705,350,20,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1706,350,20,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1707,350,20,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1708,350,20,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1709,350,20,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1710,350,20,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1711,350,20,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1712,350,20,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1713,350,20,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1714,350,20,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1715,350,20,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1716,350,20,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1717,350,20,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1718,350,20,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1719,350,20,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1720,350,20,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1721,350,20,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1722,350,20,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1723,350,20,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1724,350,20,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1725,350,20,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1726,350,20,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1727,350,20,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1728,350,20,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1729,350,25,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1730,350,25,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1731,350,25,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1732,350,25,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1733,350,25,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1734,350,25,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1735,350,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1736,350,25,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1737,350,25,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1738,350,25,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1739,350,25,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1740,350,25,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1741,350,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1742,350,25,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1743,350,25,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1744,350,25,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1745,350,25,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1746,350,25,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1747,350,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1748,350,25,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1749,350,25,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1750,350,25,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1751,350,25,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1752,350,25,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1753,350,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1754,350,25,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1755,350,25,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1756,350,25,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1757,350,25,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1758,350,25,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1759,350,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1760,350,25,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1761,350,25,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1762,350,25,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1763,350,25,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1764,350,25,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1765,350,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1766,350,30,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1767,350,30,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1768,350,30,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1769,350,30,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1770,350,30,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1771,350,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1772,350,30,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1773,350,30,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1774,350,30,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1775,350,30,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1776,350,30,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
1777,350,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1778,350,30,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1779,350,30,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1780,350,30,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1781,350,30,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1782,350,30,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
1783,350,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1784,350,30,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1785,350,30,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1786,350,30,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1787,350,30,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1788,350,30,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
1789,350,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1790,350,30,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1791,350,30,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1792,350,30,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1793,350,30,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1794,350,30,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
1795,350,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1796,350,30,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1797,350,30,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1798,350,30,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1799,350,30,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1800,350,30,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
1801,350,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1802,350,35,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
1803,350,35,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1804,350,35,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
1805,350,35,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
1806,350,35,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
1807,350,35,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
1808,350,35,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
